u_id,name,offer_price,original_price,off_now,total_ratings,total_reviews,rating,description,item_link,created_at
31S0E3EE,APPLE iPad Pro (2018) 64 GB ROM 11 inch with Wi-Fi Only (Silver),71900,71900,0,545,44,4.8,"['64 GB ROM', '27.94 cm (11 inch) Full HD Display', '12 MP Primary Camera | 7 MP Front', 'iOS 12 | Battery: Lithium Polymer', 'Ideal Usage: Entertainment, High Processing Tasks', 'Processor: A12x Bionic Chip, 64-bit Architecture with Neural Engine and Embedded M12 Co-processor', '1 Year Manufacturer Warranty for Device and In-box Accessories Including Battery from the Date of Purchase']",https://www.flipkart.com/apple-ipad-pro-2018-64-gb-rom-11-inch-wi-fi-only-silver/p/itmfb5z4zdffp6rg?pid=TABFB5Z4QFFJ8GBG&lid=LSTTABFB5Z4QFFJ8GBGWU9EST&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_22_516&otracker=search&otracker1=search&fm=organic&iid=b0f89386-9075-4660-9eda-64840df10a6e.TABFB5Z4QFFJ8GBG.SEARCH&ppt=None&ppn=None&ssid=kqq18s36rk0000001667495175644&qH=c4e0ba5422383082,2022-11-03 22:36:09.548232+05:30
7Y1KA0DD,APPLE iPad (8th Gen) 128 GB ROM 10.2 inch with Wi-Fi+4G (Space Grey),49900,49900,0,7601,763,4.7,"['Support for Apple Pencil (1st generation) and Smart Keyboard', 'Stereo speakers', '802.11ac Wi-Fi and Gigabit-class LTE cellular data', 'Up to 10 hours of battery life', 'Lightning connector for charging and accessories', 'Touch ID for secure authentication and Apple Pay', 'Gorgeous 10.2-inch Retina display', '128 GB ROM', '25.91 cm (10.2 inch) Full HD Display', '8MP back camera, 1.2MP FaceTime HD front camera MP Primary Camera | 1.2 MP Front', 'iPadOS iPadOS 14 brings new capabilities designed specifically for iPad | Battery: Lithium Polymer', 'Processor: A12 Bionic chip with Neural Engine', '1 Year Limited Hardware Warranty']",https://www.flipkart.com/apple-ipad-8th-gen-128-gb-rom-10-2-inch-wi-fi-4g-space-grey/p/itm891061ed43a65?pid=TABFVZD2REEVFFHM&lid=LSTTABFVZD2REEVFFHME4Z2KP&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_22_517&otracker=search&otracker1=search&fm=organic&iid=b0f89386-9075-4660-9eda-64840df10a6e.TABFVZD2REEVFFHM.SEARCH&ppt=None&ppn=None&ssid=kqq18s36rk0000001667495175644&qH=c4e0ba5422383082,2022-11-03 22:36:09.701954+05:30
1YTIU5F7,APPLE iPad Pro (2018) 256 GB ROM 11 inch with Wi-Fi Only (Silver),85900,85900,0,545,44,4.8,"['256 GB ROM', '27.94 cm (11 inch) Full HD Display', '12 MP Primary Camera | 7 MP Front', 'iOS 12 | Battery: Lithium Polymer', 'Ideal Usage: Entertainment, High Processing Tasks', 'Processor: A12x Bionic Chip, 64-bit Architecture with Neural Engine and Embedded M12 Co-processor', '1 Year Manufacturer Warranty for Device and In-box Accessories Including Battery from the Date of Purchase']",https://www.flipkart.com/apple-ipad-pro-2018-256-gb-rom-11-inch-wi-fi-only-silver/p/itmfb5z4eazkb3vw?pid=TABFB5Z4GPPPJUNA&lid=LSTTABFB5Z4GPPPJUNAIXU4CU&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_22_518&otracker=search&otracker1=search&fm=organic&iid=b0f89386-9075-4660-9eda-64840df10a6e.TABFB5Z4GPPPJUNA.SEARCH&ppt=None&ppn=None&ssid=kqq18s36rk0000001667495175644&qH=c4e0ba5422383082,2022-11-03 22:36:09.878943+05:30
5NLCVYHR,APPLE iPad (6th Gen) 128 GB ROM 9.7 inch with Wi-Fi+4G (Space Grey),46300,46300,0,33285,3054,4.7,"['Touch ID makes unlocking your iPad simple and secure', 'Edit a 4K video, play graphics-intensive games or experience the latest augmented reality apps', '128 GB ROM', '24.64 cm (9.7 inch) Quad HD Display', '8 MP Primary Camera | 1.2 MP Front', 'iOS 11 | Battery: Li-ion Polymer', 'Ideal Usage: Entertainment, Gaming', 'Processor: A10 Fusion Chip with 64-bit Architecture with Embedded M10 Coprocessor', '1 Year on Tablet, 6 Months on Accessories']",https://www.flipkart.com/apple-ipad-6th-gen-128-gb-rom-9-7-inch-wi-fi-4g-space-grey/p/itmf455ebkewkxq8?pid=TABF455ERAE5R8ZN&lid=LSTTABF455ERAE5R8ZNRECIFZ&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_22_519&otracker=search&otracker1=search&fm=organic&iid=b0f89386-9075-4660-9eda-64840df10a6e.TABF455ERAE5R8ZN.SEARCH&ppt=None&ppn=None&ssid=kqq18s36rk0000001667495175644&qH=c4e0ba5422383082,2022-11-03 22:36:10.694735+05:30
45NJQQGE,SAMSUNG Galaxy J Max 1.5 GB RAM 8 GB ROM 7 inch with Wi-Fi+4G Tablet (Gold),11927,12700,6% off,3314,511,4.2,"['1.5 GB RAM | 8 GB ROM | Expandable Upto 200 GB', '17.78 cm (7 inch) Display', '8 MP Primary Camera | 2 MP Front', 'Android 5.1 (Lollipop) | Battery: 4000 mAh Lithium - Ion', 'Ideal Usage: Business, Reading and Browsing', 'Voice Call (Single Sim, LTE, GSM)', 'Processor: Quad Core', '1 Year on Tablet, 6 Months on Accessories']",https://www.flipkart.com/samsung-galaxy-j-max-1-5-gb-ram-8-rom-7-inch-wi-fi-4g-tablet-gold/p/itmeh4srrvzzpyxb?pid=TABEKP83WBXMYDXB&lid=LSTTABEKP83WBXMYDXB6F0I3B&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_22_520&otracker=search&otracker1=search&fm=organic&iid=b0f89386-9075-4660-9eda-64840df10a6e.TABEKP83WBXMYDXB.SEARCH&ppt=None&ppn=None&ssid=kqq18s36rk0000001667495175644&qH=c4e0ba5422383082,2022-11-03 22:36:11.352459+05:30
IGAKZQSR,APPLE iPad Pro 256 GB ROM 12.9 inch with Wi-Fi+4G (Gold),83990,86800,3% off,173,32,4.7,"['12.9 Retina display for stunning detail', ""iOS 10 World's Most Advanced OS"", '256 GB ROM', '32.77 cm (12.9 inch) Quad HD Display', '12 MP Primary Camera | 7 MP Front', 'iOS 10 | Battery: Li-ion Polymer', 'Processor: A10X Fusion Chip with 64‑bit Architecture with Embedded M10 Coprocessor', '1 Year on Tablet, 6 Months on Accessories']",https://www.flipkart.com/apple-ipad-pro-256-gb-rom-12-9-inch-wi-fi-4g-gold/p/itmeuqatdy8f2c7v?pid=TABEUQATGZYNWDGZ&lid=LSTTABEUQATGZYNWDGZPZZ9C9&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_22_521&otracker=search&otracker1=search&fm=organic&iid=b0f89386-9075-4660-9eda-64840df10a6e.TABEUQATGZYNWDGZ.SEARCH&ppt=None&ppn=None&ssid=kqq18s36rk0000001667495175644&qH=c4e0ba5422383082,2022-11-03 22:36:12.022180+05:30
OJZ77URW,APPLE iPad (6th Gen) 32 GB ROM 9.7 inch with Wi-Fi+4G (Space Grey),38600,38600,0,33285,3054,4.7,"['Edit a 4K video, play graphics-intensive games or experience the latest augmented reality apps', 'Touch ID makes unlocking your iPad simple and secure', '32 GB ROM', '24.64 cm (9.7 inch) Quad HD Display', '8 MP Primary Camera | 1.2 MP Front', 'iOS 11 | Battery: Li-ion Polymer', 'Ideal Usage: Entertainment, Gaming', 'Processor: A10 Fusion Chip with 64-bit Architecture with Embedded M10 Coprocessor', '1 Year on Tablet, 6 Months on Accessories']",https://www.flipkart.com/apple-ipad-6th-gen-32-gb-rom-9-7-inch-wi-fi-4g-space-grey/p/itmf455ezyxukaww?pid=TABF455EF7GNZKFQ&lid=LSTTABF455EF7GNZKFQENBANL&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_22_522&otracker=search&otracker1=search&fm=organic&iid=b0f89386-9075-4660-9eda-64840df10a6e.TABF455EF7GNZKFQ.SEARCH&ppt=None&ppn=None&ssid=kqq18s36rk0000001667495175644&qH=c4e0ba5422383082,2022-11-03 22:36:12.178219+05:30
ZMCCP989,APPLE iPad (7th Gen) 128 GB ROM 10.2 inch with Wi-Fi Only (Gold),35295,37900,6% off,13623,1165,4.7,"['128 GB ROM', '25.91 cm (10.2 inch) Full HD Display', '8 MP Primary Camera | 1.2 MP Front', 'iPadOS 13.1 | Battery: Lithium Polymer', 'Processor: A10 Fusion Chip (64-bit Architecture) with Embedded M10 Co-processor', '1 Year on Tablet, 6 Months on Accessories']",https://www.flipkart.com/apple-ipad-7th-gen-128-gb-rom-10-2-inch-wi-fi-only-gold/p/itm2d7df3a3c647e?pid=TABFHF3AYRCTDHUQ&lid=LSTTABFHF3AYRCTDHUQ6M4DHG&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_22_523&otracker=search&otracker1=search&fm=organic&iid=b0f89386-9075-4660-9eda-64840df10a6e.TABFHF3AYRCTDHUQ.SEARCH&ppt=None&ppn=None&ssid=kqq18s36rk0000001667495175644&qH=c4e0ba5422383082,2022-11-03 22:36:12.903697+05:30
5VO44596,Alcatel PIXI 4 1 GB RAM 16 GB ROM 7 inch with Wi-Fi+4G Tablet (Volcano Black),6999,6999,0,412,73,3.6,"['1 GB RAM | 16 GB ROM | Expandable Upto 64 GB', '17.78 cm (7 inch) Display', '8 MP Primary Camera | 5 MP Front', 'Android 6.0 (Marshmallow) | Battery: 4000 mAh', 'Voice Call (Dual Sim, LTE, GSM)', 'Processor: MTK 8735B Quad Core', '1 Year on Tablet, 6 Months on Accessories']",https://www.flipkart.com/alcatel-pixi-4-1-gb-ram-16-rom-7-inch-wi-fi-4g-tablet-volcano-black/p/itmesbwatxxcqzrt?pid=TABESBWAAAEMPGH3&lid=LSTTABESBWAAAEMPGH3Q85UWH&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_22_524&otracker=search&otracker1=search&fm=organic&iid=b0f89386-9075-4660-9eda-64840df10a6e.TABESBWAAAEMPGH3.SEARCH&ppt=None&ppn=None&ssid=kqq18s36rk0000001667495175644&qH=c4e0ba5422383082,2022-11-03 22:36:13.464213+05:30
CC060TTT,APPLE iPad (6th Gen) 128 GB ROM 9.7 inch with Wi-Fi+4G (Silver),46300,46300,0,33285,3054,4.7,"['Edit a 4K video, play graphics-intensive games or experience the latest augmented reality apps', 'Touch ID makes unlocking your iPad simple and secure', '128 GB ROM', '24.64 cm (9.7 inch) Quad HD Display', '8 MP Primary Camera | 1.2 MP Front', 'iOS 11 | Battery: Li-ion Polymer', 'Ideal Usage: Entertainment, Gaming', 'Processor: A10 Fusion Chip with 64-bit Architecture with Embedded M10 Coprocessor', '1 Year on Tablet, 6 Months on Accessories']",https://www.flipkart.com/apple-ipad-6th-gen-128-gb-rom-9-7-inch-wi-fi-4g-silver/p/itmf455eqxeye5cq?pid=TABF455EVTK6WRCP&lid=LSTTABF455EVTK6WRCPWPUKIP&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_22_525&otracker=search&otracker1=search&fm=organic&iid=b0f89386-9075-4660-9eda-64840df10a6e.TABF455EVTK6WRCP.SEARCH&ppt=None&ppn=None&ssid=kqq18s36rk0000001667495175644&qH=c4e0ba5422383082,2022-11-03 22:36:14.287451+05:30
E3BBNX01,APPLE iPad Pro 512 GB ROM 10.5 inch with Wi-Fi Only (Gold),72990,80500,9% off,3215,392,4.7,"['10.5 Retina display for stunning detail', ""iOS 10 World's Most Advanced OS"", '512 GB ROM', '26.67 cm (10.5 inch) Quad HD Display', '12 MP Primary Camera | 7 MP Front', 'iOS 10 | Battery: Li-ion Polymer', 'Processor: A10X Fusion Chip with 64‑bit Architecture with Embedded M10 Coprocessor', '1 Year on Tablet, 6 Months on Accessories']",https://www.flipkart.com/apple-ipad-pro-512-gb-rom-10-5-inch-wi-fi-only-gold/p/itmeuqasy684v3sa?pid=TABEUQASRRZBJNTE&lid=LSTTABEUQASRRZBJNTEXHNG50&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_22_526&otracker=search&otracker1=search&fm=organic&iid=b0f89386-9075-4660-9eda-64840df10a6e.TABEUQASRRZBJNTE.SEARCH&ppt=None&ppn=None&ssid=kqq18s36rk0000001667495175644&qH=c4e0ba5422383082,2022-11-03 22:36:15.044173+05:30
2HGIPM7S,APPLE iPad Pro 2020 (2nd Generation) 6 GB RAM 512 GB ROM 11 inch with Wi-Fi+4G (Space Grey),103900,112900,7% off,819,84,4.7,"['6 GB RAM | 512 GB ROM', '27.94 cm (11 inch) Full HD Display', '12 MP Primary Camera | 7 MP Front', 'iPadOS 13.4 | Battery: Lithium Polymer', 'Processor: A12Z Bionic Chip with 64-bit Architecture (Neural Engine) with Embedded M12 Coprocessor', '1 Year Limited Hardware Warranty']",https://www.flipkart.com/apple-ipad-pro-2020-2nd-generation-6-gb-ram-512-rom-11-inch-wi-fi-4g-space-grey/p/itm7ede1e90d4e00?pid=TABFQYKYSZBC625S&lid=LSTTABFQYKYSZBC625SET6HUG&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_22_527&otracker=search&otracker1=search&fm=organic&iid=b0f89386-9075-4660-9eda-64840df10a6e.TABFQYKYSZBC625S.SEARCH&ppt=None&ppn=None&ssid=kqq18s36rk0000001667495175644&qH=c4e0ba5422383082,2022-11-03 22:36:15.280236+05:30
KKIWI95Q,APPLE iPad (7th Gen) 32 GB ROM 10.2 inch with Wi-Fi Only (Silver),27723,29900,7% off,13623,1165,4.7,"['32 GB ROM', '25.91 cm (10.2 inch) Full HD Display', '8 MP Primary Camera | 1.2 MP Front', 'iPadOS 13.1 | Battery: Lithium Polymer', 'Processor: A10 Fusion Chip (64-bit Architecture) with Embedded M10 Co-processor', '1 Year on Tablet, 6 Months on Accessories']",https://www.flipkart.com/apple-ipad-7th-gen-32-gb-rom-10-2-inch-wi-fi-only-silver/p/itme0cde456fefad?pid=TABFHF3AQUH7HRBN&lid=LSTTABFHF3AQUH7HRBNLF7I3D&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_22_528&otracker=search&otracker1=search&fm=organic&iid=b0f89386-9075-4660-9eda-64840df10a6e.TABFHF3AQUH7HRBN.SEARCH&ppt=None&ppn=None&ssid=kqq18s36rk0000001667495175644&qH=c4e0ba5422383082,2022-11-03 22:36:16.169864+05:30
DD9TXSX8,APPLE iPad (6th Gen) 32 GB ROM 9.7 inch with Wi-Fi Only (Silver),26459,28000,5% off,33285,3054,4.7,"['Edit a 4K video, play graphics-intensive games or experience the latest augmented reality apps', 'Touch ID makes unlocking your iPad simple and secure', '32 GB ROM', '24.64 cm (9.7 inch) Quad HD Display', '8 MP Primary Camera | 1.2 MP Front', 'iOS 11 | Battery: Li-ion Polymer', 'Ideal Usage: Entertainment, Gaming', 'Processor: A10 Fusion Chip with 64-bit Architecture with Embedded M10 Coprocessor', '1 Year on Tablet, 6 Months on Accessories']",https://www.flipkart.com/apple-ipad-6th-gen-32-gb-rom-9-7-inch-wi-fi-only-silver/p/itmf455ekgzbaen7?pid=TABF455EZRU2GTXZ&lid=LSTTABF455EZRU2GTXZWOI2FK&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_23_529&otracker=search&otracker1=search&fm=organic&iid=9c420851-085a-4a97-afb2-8d109cba77b2.TABF455EZRU2GTXZ.SEARCH&ppt=None&ppn=None&ssid=49k78duy4w0000001667495186892&qH=c4e0ba5422383082,2022-11-03 22:36:17.790920+05:30
Y10KKSFY,APPLE iPad Pro (2018) 1 TB ROM 12.9 inch with Wi-Fi+4G (Space Grey),171900,171900,0,104,11,4.7,"['1 TB ROM', '32.77 cm (12.9 inch) Quad HD Display', '12 MP Primary Camera | 7 MP Front', 'iOS 12 | Battery: Lithium Polymer', 'Processor: A12x Bionic Chip, 64-bit Architecture with Neural Engine and Embedded M12 Co-processor', '1 Year Manufacturer Warranty for Device and In-box Accessories Including Battery from the Date of Purchase']",https://www.flipkart.com/apple-ipad-pro-2018-1-tb-rom-12-9-inch-wi-fi-4g-space-grey/p/itmfb5ffuhmbfhsj?pid=TABFB5FFTFQAB7HX&lid=LSTTABFB5FFTFQAB7HXOBB2WA&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_23_530&otracker=search&otracker1=search&fm=organic&iid=9c420851-085a-4a97-afb2-8d109cba77b2.TABFB5FFTFQAB7HX.SEARCH&ppt=None&ppn=None&ssid=49k78duy4w0000001667495186892&qH=c4e0ba5422383082,2022-11-03 22:36:17.976234+05:30
8EJYMNJQ,Swipe Razor VoLTE 1 GB RAM 8 GB ROM 7 inch with Wi-Fi+4G Tablet (Grey),6000,6000,0,1172,396,3.5,"['1 GB RAM | 8 GB ROM | Expandable Upto 32 GB', '17.78 cm (7 inch) Display', '5 MP Primary Camera | 2 MP Front', 'Android 6.0 (Marshmallow) | Battery: 3000 mAh', 'Voice Call (Dual Sim, LTE, GSM)', '1 Year on Tablet, 6 Months on Accessories']",https://www.flipkart.com/swipe-razor-volte-1-gb-ram-8-rom-7-inch-wi-fi-4g-tablet-grey/p/itmexg4hra7w8cy9?pid=TABEWM4PZPKMGGGP&lid=LSTTABEWM4PZPKMGGGPR60AIN&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_23_531&otracker=search&otracker1=search&fm=organic&iid=9c420851-085a-4a97-afb2-8d109cba77b2.TABEWM4PZPKMGGGP.SEARCH&ppt=None&ppn=None&ssid=49k78duy4w0000001667495186892&qH=c4e0ba5422383082,2022-11-03 22:36:18.702350+05:30
P7QKFE2W,Apple iPad Pro 32 GB 9.7 inch with Wi-Fi+4G,61900,61900,0,379,63,4.5,"['2 GB RAM | 32 GB ROM', '24.64 cm (9.7 inch) Display', '12 MP Primary Camera | 5 MP Front', 'iOS 10 | Battery: Lithium Polymer', 'Voice Call (Single Sim, LTE)', 'Processor: A9X', '1 Year on Tablet, 6 Months on Accessories']",https://www.flipkart.com/apple-ipad-pro-32-gb-9-7-inch-wi-fi-4g/p/itmeq7z5dbjde9hy?pid=TABEPQGCXWHXGZ6F&lid=LSTTABEPQGCXWHXGZ6F81O5WQ&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_23_532&otracker=search&otracker1=search&fm=organic&iid=9c420851-085a-4a97-afb2-8d109cba77b2.TABEPQGCXWHXGZ6F.SEARCH&ppt=None&ppn=None&ssid=49k78duy4w0000001667495186892&qH=c4e0ba5422383082,2022-11-03 22:36:19.302120+05:30
G5OHF6RV,APPLE iPad Pro (2018) 256 GB ROM 12.9 inch with Wi-Fi+4G (Space Grey),117900,117900,0,104,11,4.7,"['256 GB ROM', '32.77 cm (12.9 inch) Quad HD Display', '12 MP Primary Camera | 7 MP Front', 'iOS 12 | Battery: Lithium Polymer', 'Processor: A12x Bionic Chip, 64-bit Architecture with Neural Engine and Embedded M12 Co-processor', '1 Year Manufacturer Warranty for Device and In-box Accessories Including Battery from the Date of Purchase']",https://www.flipkart.com/apple-ipad-pro-2018-256-gb-rom-12-9-inch-wi-fi-4g-space-grey/p/itmfb5z4whjgcqyk?pid=TABFB5Z4W3SGGPFH&lid=LSTTABFB5Z4W3SGGPFHZSHTKI&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_23_533&otracker=search&otracker1=search&fm=organic&iid=9c420851-085a-4a97-afb2-8d109cba77b2.TABFB5Z4W3SGGPFH.SEARCH&ppt=None&ppn=None&ssid=49k78duy4w0000001667495186892&qH=c4e0ba5422383082,2022-11-03 22:36:19.456955+05:30
9CI0LYUN,Smartbeats N55 1 GB RAM 16 GB ROM 7 inch with Wi-Fi+4G Tablet (White),7499,9999,25% off,31,7,2.8,"['1 GB RAM | 16 GB ROM | Expandable Upto 64 GB', '17.78 cm (7 inch) HD Display', '5 MP Primary Camera | 2 MP Front', 'Android Android 6.0 Marshallow | Battery: 3200 mAh Li-Polymer', 'Voice Call (Dual Sim, 4G Volte, GSM)', '1 Year Warranty']",https://www.flipkart.com/smartbeats-n55-1-gb-ram-16-rom-7-inch-wi-fi-4g-tablet-white/p/itmfefdyuy6f3reb?pid=TABFEF5HCBHGUVW3&lid=LSTTABFEF5HCBHGUVW3Z0SL6Y&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_23_534&otracker=search&otracker1=search&fm=organic&iid=9c420851-085a-4a97-afb2-8d109cba77b2.TABFEF5HCBHGUVW3.SEARCH&ppt=None&ppn=None&ssid=49k78duy4w0000001667495186892&qH=c4e0ba5422383082,2022-11-03 22:36:20.165222+05:30
JJG38V60,APPLE iPad Pro 2020 (4th Generation) 6 GB RAM 256 GB ROM 12.9 inch with Wi-Fi+4G (Space Grey),99900,112900,11% off,272,29,4.7,"['6 GB RAM | 256 GB ROM', '32.77 cm (12.9 inch) Quad HD Display', '12 MP Primary Camera | 7 MP Front', 'iPadOS 13.4 | Battery: Lithium Polymer', 'Processor: A12Z Bionic Chip with 64-bit Architecture (Neural Engine) with Embedded M12 Coprocessor', '1 Year Limited Hardware Warranty']",https://www.flipkart.com/apple-ipad-pro-2020-4th-generation-6-gb-ram-256-rom-12-9-inch-wi-fi-4g-space-grey/p/itm2cdd6dee5fdaf?pid=TABFQYKY3TQRZZQX&lid=LSTTABFQYKY3TQRZZQX2WH18P&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_23_535&otracker=search&otracker1=search&fm=organic&iid=9c420851-085a-4a97-afb2-8d109cba77b2.TABFQYKY3TQRZZQX.SEARCH&ppt=None&ppn=None&ssid=49k78duy4w0000001667495186892&qH=c4e0ba5422383082,2022-11-03 22:36:21.003543+05:30
XPWD1K8C,APPLE iPad Pro 2020 (2nd Generation) 6 GB RAM 512 GB ROM 11 inch with Wi-Fi Only (Silver),89900,98900,9% off,819,84,4.7,"['6 GB RAM | 512 GB ROM', '27.94 cm (11 inch) Full HD Display', '12 MP Primary Camera | 7 MP Front', 'iPadOS 13.4 | Battery: Lithium Polymer', 'Processor: A12Z Bionic Chip with 64-bit Architecture (Neural Engine) with Embedded M12 Coprocessor', '1 Year Limited Hardware Warranty']",https://www.flipkart.com/apple-ipad-pro-2020-2nd-generation-6-gb-ram-512-rom-11-inch-wi-fi-only-silver/p/itmdd796a570484c?pid=TABFQYKXXKBNQR5U&lid=LSTTABFQYKXXKBNQR5UPV0GX2&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_23_536&otracker=search&otracker1=search&fm=organic&iid=9c420851-085a-4a97-afb2-8d109cba77b2.TABFQYKXXKBNQR5U.SEARCH&ppt=None&ppn=None&ssid=49k78duy4w0000001667495186892&qH=c4e0ba5422383082,2022-11-03 22:36:21.210645+05:30
2VA33WBA,APPLE iPad Pro (2018) 512 GB ROM 12.9 inch with Wi-Fi+4G (Space Grey),135900,135900,0,104,11,4.7,"['512 GB ROM', '32.77 cm (12.9 inch) Quad HD Display', '12 MP Primary Camera | 7 MP Front', 'iOS 12 | Battery: Lithium Polymer', 'Processor: A12x Bionic Chip, 64-bit Architecture with Neural Engine and Embedded M12 Co-processor', '1 Year Manufacturer Warranty for Device and In-box Accessories Including Battery from the Date of Purchase']",https://www.flipkart.com/apple-ipad-pro-2018-512-gb-rom-12-9-inch-wi-fi-4g-space-grey/p/itmfb5z4g6eyymwy?pid=TABFB5Z49GGMFUWY&lid=LSTTABFB5Z49GGMFUWYUIA5BS&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_23_537&otracker=search&otracker1=search&fm=organic&iid=9c420851-085a-4a97-afb2-8d109cba77b2.TABFB5Z49GGMFUWY.SEARCH&ppt=None&ppn=None&ssid=49k78duy4w0000001667495186892&qH=c4e0ba5422383082,2022-11-03 22:36:21.376827+05:30
9IW8WLY9,APPLE iPad Pro 64 GB ROM 12.9 inch with Wi-Fi Only (Gold),62990,63500,0,173,32,4.7,"['12.9 Retina display for stunning detail', ""iOS 10 World's Most Advanced OS"", '64 GB ROM', '32.77 cm (12.9 inch) Quad HD Display', '12 MP Primary Camera | 7 MP Front', 'iOS 10 | Battery: Li-ion Polymer', 'Processor: A10X Fusion Chip with 64‑bit Architecture with Embedded M10 Coprocessor', '1 Year on Tablet, 6 Months on Accessories']",https://www.flipkart.com/apple-ipad-pro-64-gb-rom-12-9-inch-wi-fi-only-gold/p/itmeuqatn3kgmbyc?pid=TABEUQAT8RYZJAXH&lid=LSTTABEUQAT8RYZJAXHGQNJOG&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_23_538&otracker=search&otracker1=search&fm=organic&iid=9c420851-085a-4a97-afb2-8d109cba77b2.TABEUQAT8RYZJAXH.SEARCH&ppt=None&ppn=None&ssid=49k78duy4w0000001667495186892&qH=c4e0ba5422383082,2022-11-03 22:36:22.083430+05:30
8SR5OVNP,APPLE iPad Pro 2020 (2nd Generation) 6 GB RAM 256 GB ROM 11 inch with Wi-Fi+4G (Space Grey),85900,94900,9% off,819,84,4.7,"['6 GB RAM | 256 GB ROM', '27.94 cm (11 inch) Full HD Display', '12 MP Primary Camera | 7 MP Front', 'iPadOS 13.4 | Battery: Lithium Polymer', 'Processor: A12Z Bionic Chip with 64-bit Architecture (Neural Engine) with Embedded M12 Coprocessor', '1 Year Limited Hardware Warranty']",https://www.flipkart.com/apple-ipad-pro-2020-2nd-generation-6-gb-ram-256-rom-11-inch-wi-fi-4g-space-grey/p/itm96a9628874191?pid=TABFQYKYE7YZJAPH&lid=LSTTABFQYKYE7YZJAPHSTWQU3&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_23_539&otracker=search&otracker1=search&fm=organic&iid=9c420851-085a-4a97-afb2-8d109cba77b2.TABFQYKYE7YZJAPH.SEARCH&ppt=None&ppn=None&ssid=49k78duy4w0000001667495186892&qH=c4e0ba5422383082,2022-11-03 22:36:22.327797+05:30
6OF03PGQ,APPLE iPad Pro 512 GB ROM 10.5 inch with Wi-Fi+4G (Space Grey),88990,91100,2% off,3215,392,4.7,"['10.5 Retina display for stunning detail', ""iOS 10 World's Most Advanced OS"", '512 GB ROM', '26.67 cm (10.5 inch) Quad HD Display', '12 MP Primary Camera | 7 MP Front', 'iOS 10 | Battery: Li-ion Polymer', 'Processor: A10X Fusion Chip with 64‑bit Architecture with Embedded M10 Coprocessor', '1 Year on Tablet, 6 Months on Accessories']",https://www.flipkart.com/apple-ipad-pro-512-gb-rom-10-5-inch-wi-fi-4g-space-grey/p/itmeuqatknpp6dgg?pid=TABEUQATAKYGCBXH&lid=LSTTABEUQATAKYGCBXHYU75A8&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_23_540&otracker=search&otracker1=search&fm=organic&iid=9c420851-085a-4a97-afb2-8d109cba77b2.TABEUQATAKYGCBXH.SEARCH&ppt=None&ppn=None&ssid=49k78duy4w0000001667495186892&qH=c4e0ba5422383082,2022-11-03 22:36:22.484136+05:30
